Country,Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Mali,2040-2045,0.047587,0.008405933,0.008477192,0.008549669,0.008623396,0.001495256,0.001497496,0.001499741,0.001501994,0.001504253,0.00100308,0.001004087,0.001005097,0.001006108,0.001007121,0.001779233,0.001782404,0.001785587,0.001788781,0.001791986,0.002549263,0.002555779,0.002562327,0.00256891,0.002575526,0.002864173,0.0028724,0.002880675,0.002888997,0.002897367,0.003061655,0.003071058,0.003080518,0.003090037,0.003099615,0.003578901,0.003591756,0.003604703,0.003617744,0.00363088,0.004517617,0.004538119,0.004558807,0.004579685,0.004600755,0.006156077,0.006194209,0.006232817,0.006271908,0.006311494,0.008843998,0.008922912,0.009003247,0.009085042,0.009168337,0.012958187,0.013128306,0.013302951,0.013482305,0.013666562,0.020010735,0.020419341,0.020844982,0.021288745,0.021751814,0.031758669,0.032800364,0.033912714,0.035103157,0.036380218,0.050405631,0.053081223,0.056056786,0.059385761,0.063135086,0.076619205,0.082976824,0.09048498,0.099487065,0.110478219,0.108494651,0.121698262,0.13856088,0.16084814,0.191679417
Mauritania,2040-2045,0.034856,0.002917373,0.002925909,0.002934495,0.002943132,0.000986148,0.000987121,0.000988097,0.000989074,0.000990053,0.000651621,0.000652046,0.000652471,0.000652897,0.000653324,0.001178944,0.001180336,0.001181731,0.001183129,0.00118453,0.001744144,0.001747191,0.001750249,0.001753318,0.001756397,0.001973091,0.001976992,0.001980908,0.00198484,0.001988788,0.002119275,0.002123776,0.002128296,0.002132836,0.002137394,0.002521171,0.002527543,0.002533948,0.002540385,0.002546855,0.003285715,0.003296546,0.00330745,0.003318425,0.003329474,0.004666186,0.004688061,0.004710143,0.004732433,0.004754935,0.00697288,0.007021842,0.007071497,0.007121859,0.007172944,0.010586132,0.010699397,0.010815112,0.010933358,0.011054217,0.017041531,0.01733698,0.017642854,0.017959714,0.018288165,0.028487555,0.029322892,0.030208699,0.03114969,0.03215119,0.04753841,0.049911104,0.052533089,0.055445829,0.058700529,0.075075359,0.081169163,0.088339615,0.096899697,0.107296716,0.109327871,0.122747606,0.139922793,0.162686317,0.194295544
Niger,2040-2045,0.041748,0.005081954,0.005107912,0.005134137,0.005160632,0.001258769,0.001260355,0.001261946,0.00126354,0.001265139,0.000806126,0.000806776,0.000807428,0.00080808,0.000808734,0.001445457,0.001447549,0.001449647,0.001451752,0.001453863,0.002093773,0.002098166,0.002102578,0.002107008,0.002111457,0.002355298,0.002360858,0.002366445,0.002372058,0.002377698,0.00251962,0.002525985,0.002532382,0.002538811,0.002545273,0.002961381,0.002970177,0.002979025,0.002987926,0.002996881,0.003784909,0.003799288,0.003813778,0.003828379,0.003843092,0.005254349,0.005282103,0.005310152,0.0053385,0.005367153,0.007691426,0.007751042,0.00781159,0.007873092,0.007935569,0.011410083,0.011541775,0.011676543,0.011814496,0.011955747,0.017985831,0.018315246,0.018656952,0.019011652,0.019380099,0.029250845,0.030132239,0.031068399,0.032064595,0.033126792,0.04761235,0.049992616,0.052623397,0.05554644,0.05881331,0.074029155,0.079947609,0.086894626,0.095163854,0.105172471,0.106840255,0.119620544,0.135873847,0.157238439,0.186575238
Nigeria,2040-2045,0.045057,0.005333478,0.005362077,0.005390983,0.005420204,0.002097503,0.002101912,0.002106339,0.002110785,0.00211525,0.00149859,0.00150084,0.001503095,0.001505358,0.001507628,0.001930555,0.001934289,0.001938038,0.001941801,0.001945579,0.002857583,0.002865772,0.002874008,0.002882292,0.002890624,0.003929557,0.003945059,0.003960684,0.003976434,0.003992309,0.00512081,0.005147168,0.005173798,0.005200706,0.005227894,0.006282272,0.006321988,0.00636221,0.006402947,0.006444209,0.007254346,0.007307356,0.007361146,0.007415735,0.007471139,0.008259967,0.008328762,0.008398713,0.008469849,0.0085422,0.009752122,0.009848162,0.009946113,0.010046032,0.010147979,0.012393902,0.012549438,0.012708928,0.012872524,0.013040387,0.017440318,0.017749882,0.018070634,0.018403191,0.018748218,0.026204724,0.02690989,0.027654058,0.028440555,0.029273098,0.041099624,0.042861204,0.044780552,0.046879858,0.049185676,0.063046804,0.067289171,0.072143658,0.077753048,0.084308273,0.091418033,0.100616165,0.11187233,0.125964243,0.144117951
Senegal,2040-2045,0.024365,0.003010724,0.003019816,0.003028963,0.003038165,0.000662776,0.000663215,0.000663656,0.000664096,0.000664538,0.000567974,0.000568297,0.00056862,0.000568944,0.000569268,0.001055515,0.00105663,0.001057748,0.001058868,0.00105999,0.001584078,0.001586592,0.001589113,0.001591642,0.00159418,0.001812042,0.001815331,0.001818633,0.001821946,0.001825272,0.001968448,0.001972331,0.001976228,0.001980142,0.00198407,0.002378071,0.002383739,0.002389435,0.002395158,0.002400909,0.003166154,0.00317621,0.003186331,0.003196516,0.003206766,0.004616735,0.004638148,0.00465976,0.004681575,0.004703596,0.00707237,0.007122744,0.007173842,0.007225678,0.007278268,0.010991883,0.011114047,0.011238957,0.011366707,0.011497395,0.018173939,0.018510345,0.01885944,0.019221955,0.01959868,0.031219399,0.032225459,0.033298519,0.034445503,0.035674323,0.052003371,0.054856071,0.058039913,0.061616106,0.065661939,0.081025567,0.088169556,0.096695122,0.107045942,0.119878443,0.115893117,0.131084962,0.150860506,0.177662807,0.216046177
Sierra Leone,2040-2045,0.053908,0.006251364,0.006290689,0.006330512,0.006370843,0.002109956,0.002114417,0.002118897,0.002123397,0.002127915,0.001382561,0.001384475,0.001386395,0.00138832,0.00139025,0.002244234,0.002249282,0.002254353,0.002259447,0.002264563,0.003271168,0.003281904,0.00329271,0.003303588,0.003314538,0.003753529,0.003767671,0.00378192,0.003796278,0.003810744,0.004099907,0.004116786,0.004133804,0.004150963,0.004168265,0.004883337,0.004907301,0.004931501,0.004955941,0.004980625,0.00625917,0.006298594,0.006338517,0.00637895,0.006419903,0.008656539,0.008732129,0.00880905,0.008887339,0.008967032,0.012626519,0.012787987,0.012953638,0.013123637,0.013298157,0.01875893,0.019117555,0.019490159,0.019877576,0.020280707,0.029043136,0.02991187,0.030834178,0.031815173,0.03286064,0.045115647,0.047247237,0.049590239,0.052177745,0.055050137,0.067084698,0.07190867,0.077480165,0.083987533,0.091688199,0.094770308,0.104692001,0.116934062,0.132418267,0.152629156,0.124966354,0.142813198,0.166606856,0.199913879,0.24986545
Togo,2040-2045,0.033358,0.003009069,0.003018151,0.003027288,0.00303648,0.001287649,0.001289309,0.001290974,0.001292642,0.001294315,0.000972851,0.000973798,0.000974747,0.000975699,0.000976651,0.001420287,0.001422307,0.001424333,0.001426364,0.001428402,0.002099561,0.002103979,0.002108415,0.00211287,0.002117343,0.002732769,0.002740258,0.002747787,0.002755359,0.002762971,0.003444155,0.003456059,0.003468044,0.003480113,0.003492267,0.004280384,0.004298784,0.004317344,0.004336064,0.004354947,0.005202751,0.005229961,0.005257457,0.005285244,0.005313326,0.006342882,0.006383371,0.006424381,0.00646592,0.006508,0.007938203,0.008001722,0.008066267,0.00813186,0.00819853,0.010485908,0.010597028,0.010710528,0.010826485,0.010944981,0.015257286,0.015493678,0.01573751,0.015989139,0.016248946,0.023374177,0.023933606,0.024520469,0.025136836,0.025784989,0.037322595,0.038769576,0.04033328,0.042028425,0.043872309,0.058462903,0.062093042,0.06620384,0.070897529,0.076307545,0.086604884,0.094816452,0.104748316,0.117004321,0.132508374
ASIA,2040-2045,0.02228137,0.001693578,0.001696451,0.001699334,0.001702226,0.000390032,0.000390184,0.000390336,0.000390489,0.000390641,0.000306145,0.000306239,0.000306332,0.000306426,0.00030652,0.000491199,0.00049144,0.000491682,0.000491924,0.000492166,0.000686008,0.000686479,0.000686951,0.000687423,0.000687896,0.000818357,0.000819027,0.000819699,0.000820371,0.000821045,0.000982113,0.000983078,0.000984046,0.000985015,0.000985986,0.00127923,0.001280869,0.001282512,0.001284159,0.00128581,0.001790217,0.001793428,0.00179665,0.001799883,0.001803129,0.002676725,0.002683909,0.002691132,0.002698393,0.002705694,0.004155294,0.004172633,0.004190116,0.004207747,0.004225527,0.006716772,0.006762192,0.00680823,0.0068549,0.006902214,0.011004547,0.011126995,0.011252198,0.011380251,0.011511251,0.017613096,0.017928879,0.018256192,0.018595679,0.01894803,0.027927553,0.028729909,0.029579732,0.030481363,0.031439687,0.043299015,0.045258671,0.047404118,0.049763094,0.052369145,0.064722946,0.069201897,0.074346839,0.080318247,0.087332652
Eastern Asia,2040-2045,0.0103104,0.00053317,0.000533454,0.000533739,0.000534024,0.000232257,0.000232311,0.000232365,0.000232419,0.000232473,0.00020369,0.000203731,0.000203773,0.000203814,0.000203856,0.000354496,0.000354622,0.000354747,0.000354873,0.000354999,0.000528127,0.000528406,0.000528685,0.000528965,0.000529245,0.000628038,0.000628433,0.000628828,0.000629224,0.00062962,0.000720393,0.000720912,0.000721432,0.000721953,0.000722475,0.00091896,0.000919805,0.000920652,0.000921501,0.000922351,0.001300273,0.001301966,0.001303664,0.001305365,0.001307072,0.001910153,0.001913808,0.001917478,0.001921162,0.00192486,0.002919024,0.002927569,0.002936165,0.002944811,0.002953509,0.004758146,0.004780894,0.004803861,0.004827049,0.004850463,0.008203462,0.008271316,0.008340301,0.008410447,0.008481782,0.01459008,0.014806102,0.015028617,0.015257923,0.015494334,0.024307534,0.02491311,0.025549631,0.026219531,0.026925505,0.038627284,0.040179301,0.041861257,0.043690183,0.045686223,0.05924675,0.062977991,0.067210792,0.072053569,0.077648414
China,2040-2045,0.011276,0.000572731,0.000573059,0.000573387,0.000573716,0.000249369,0.000249431,0.000249493,0.000249555,0.000249618,0.000218479,0.000218527,0.000218575,0.000218622,0.00021867,0.000377683,0.000377826,0.000377969,0.000378112,0.000378255,0.000559641,0.000559954,0.000560268,0.000560582,0.000560896,0.000662832,0.000663272,0.000663712,0.000664153,0.000664594,0.000755527,0.000756098,0.00075667,0.000757243,0.000757817,0.000957417,0.000958334,0.000959253,0.000960174,0.000961097,0.001346469,0.001348285,0.001350105,0.00135193,0.001353761,0.001969755,0.001973642,0.001977545,0.001981464,0.001985398,0.002995468,0.003004468,0.003013522,0.00302263,0.003031794,0.004909783,0.004934008,0.004958473,0.004983182,0.005008138,0.008681156,0.008757179,0.008834545,0.008913289,0.008993451,0.015495483,0.015739372,0.015991061,0.016250931,0.016519386,0.02587903,0.026566546,0.02729159,0.028057318,0.028867256,0.041690623,0.043504347,0.045483057,0.04765034,0.050034501,0.064460686,0.068902167,0.074000995,0.079914768,0.086855831
"China, Hong Kong SAR",2040-2045,0.002016,0.000186879,0.000186914,0.000186949,0.000187,6.46E-05,6.46E-05,6.46E-05,6.46E-05,6.46E-05,5.83E-05,5.83E-05,5.83E-05,5.83E-05,5.83E-05,0.00010713,0.000107141,0.000107153,0.000107164,0.000107175,0.00016783,0.000167858,0.000167886,0.000167915,0.000167943,0.000212016,0.000212061,0.000212106,0.000212151,0.000212196,0.000265542,0.000265613,0.000265683,0.000265754,0.000265824,0.000376412,0.000376554,0.000376695,0.000376837,0.00037698,0.000591315,0.000591665,0.000592015,0.000592366,0.000592717,0.00095597,0.000956884,0.000957801,0.000958719,0.000959639,0.001545869,0.001548262,0.001550663,0.001553072,0.001555487,0.002487953,0.002494158,0.002500394,0.002506662,0.002512961,0.00402551,0.004041781,0.004058183,0.004074719,0.00409139,0.006842048,0.006889184,0.006936974,0.006985432,0.007034571,0.012208604,0.012359496,0.012514165,0.012672754,0.012835414,0.020894098,0.021339977,0.021805302,0.022291372,0.022799607,0.034920437,0.036183998,0.037542433,0.039006845,0.040590138
"China, Macao SAR",2040-2045,0.003401,0.000246842,0.000246903,0.000246964,0.000247,6.73E-05,6.73E-05,6.73E-05,6.73E-05,6.73E-05,5.09E-05,5.09E-05,5.09E-05,5.09E-05,5.09E-05,0.000108279,0.00010829,0.000108302,0.000108314,0.000108325,0.000179948,0.00017998,0.000180013,0.000180045,0.000180078,0.000224726,0.000224776,0.000224827,0.000224877,0.000224928,0.000272502,0.000272576,0.000272651,0.000272725,0.000272799,0.000364011,0.000364143,0.000364276,0.000364409,0.000364542,0.000552046,0.00055235,0.000552656,0.000552961,0.000553267,0.000907709,0.000908533,0.000909359,0.000910187,0.000911016,0.001448831,0.001450933,0.001453041,0.001455155,0.001457276,0.002338841,0.002344324,0.002349833,0.002355367,0.002360928,0.003915567,0.003930959,0.003946473,0.003962109,0.00397787,0.006777568,0.006823817,0.006870701,0.006918235,0.00696643,0.012656289,0.012818524,0.012984972,0.0131558,0.013331182,0.024031377,0.024623104,0.025244707,0.025898507,0.026587073,0.043858521,0.045870326,0.048075568,0.050503555,0.053189831
Dem. People's Republic of Korea,2040-2045,0.012137,0.000678515,0.000678976,0.000679437,0.000679899,0.000334704,0.000334816,0.000334928,0.00033504,0.000335152,0.000325486,0.000325592,0.000325698,0.000325804,0.00032591,0.000493881,0.000494125,0.00049437,0.000494614,0.000494859,0.000703784,0.00070428,0.000704776,0.000705273,0.000705771,0.000827059,0.000827744,0.000828429,0.000829116,0.000829804,0.000941293,0.00094218,0.000943068,0.000943959,0.000944851,0.001131585,0.001132867,0.001134152,0.00113544,0.001136731,0.001552421,0.001554835,0.001557256,0.001559685,0.001562121,0.002255934,0.002261035,0.002266159,0.002271306,0.002276477,0.00378023,0.003794574,0.003809028,0.003823592,0.003838268,0.007951533,0.008015267,0.00808003,0.008145849,0.008212749,0.015332064,0.015570797,0.015817081,0.016071282,0.016333787,0.024070721,0.024664411,0.025288128,0.025944208,0.026635239,0.037503368,0.038964674,0.040544477,0.042257797,0.044122308,0.057590424,0.061109762,0.065087226,0.069618502,0.074827909,0.084108833,0.091832782,0.101118803,0.112494068,0.126753032
Japan,2040-2045,0.00231,0.000200466,0.000200506,0.000200546,0.000201,7.15E-05,7.15E-05,7.15E-05,7.15E-05,7.15E-05,6.34E-05,6.34E-05,6.35E-05,6.35E-05,6.35E-05,0.000144306,0.000144327,0.000144348,0.000144368,0.000144389,0.000234492,0.000234547,0.000234602,0.000234657,0.000234712,0.000276063,0.000276139,0.000276215,0.000276292,0.000276368,0.000333959,0.000334071,0.000334183,0.000334294,0.000334406,0.000470596,0.000470817,0.000471039,0.000471261,0.000471483,0.000714144,0.000714655,0.000715166,0.000715677,0.00071619,0.001107511,0.001108739,0.001109969,0.001111203,0.001112439,0.001731731,0.001734735,0.00173775,0.001740775,0.00174381,0.002706602,0.002713948,0.002721333,0.002728759,0.002736226,0.00410458,0.004121497,0.004138554,0.004155752,0.004173095,0.006271817,0.006311401,0.006351487,0.006392087,0.006433208,0.010834533,0.010953206,0.011074508,0.011198526,0.011325353,0.019027142,0.019396197,0.01977985,0.020178988,0.020594565,0.032635957,0.033736996,0.034914921,0.036178075,0.037536057
Mongolia,2040-2045,0.013798,0.000630223,0.000630621,0.000631019,0.000631417,0.000144127,0.000144148,0.000144169,0.000144189,0.00014421,0.000142154,0.000142174,0.000142194,0.000142214,0.000142234,0.000295606,0.000295693,0.000295781,0.000295868,0.000295956,0.000492284,0.000492527,0.000492769,0.000493012,0.000493255,0.000672218,0.00067267,0.000673123,0.000673576,0.00067403,0.00089156,0.000892356,0.000893153,0.000893951,0.000894751,0.001328664,0.001330432,0.001332205,0.001333982,0.001335764,0.002281549,0.002286766,0.002292008,0.002297273,0.002302563,0.003901573,0.003916855,0.003932257,0.003947781,0.003963428,0.00601158,0.006047937,0.006084737,0.006121988,0.006159698,0.008666863,0.008742634,0.008819742,0.008898222,0.008978111,0.012816274,0.012982663,0.01315343,0.013328749,0.013508804,0.01970971,0.020105993,0.020518538,0.020948368,0.021396592,0.030734322,0.031708873,0.032747251,0.03385594,0.035042331,0.04756979,0.049945696,0.052571412,0.055488522,0.058748383,0.070691126,0.076068493,0.082331312,0.089717905,0.098560551
Republic of Korea,2040-2045,0.003161,0.000218945,0.000218993,0.00021904,0.000219,9.99E-05,9.99E-05,9.99E-05,9.99E-05,1.00E-04,8.46E-05,8.46E-05,8.46E-05,8.47E-05,8.47E-05,0.000162917,0.000162943,0.00016297,0.000162997,0.000163023,0.000270119,0.000270192,0.000270265,0.000270338,0.000270411,0.000345264,0.000345383,0.000345502,0.000345622,0.000345741,0.000413158,0.000413329,0.0004135,0.000413671,0.000413842,0.0005797,0.000580036,0.000580373,0.00058071,0.000581047,0.000928983,0.000929847,0.000930713,0.00093158,0.000932448,0.0014574,0.001459527,0.00146166,0.0014638,0.001465946,0.002170208,0.002174928,0.002179669,0.00218443,0.002189212,0.003147084,0.003157019,0.003167018,0.00317708,0.003187206,0.004766513,0.004789341,0.004812389,0.00483566,0.004859157,0.008102295,0.008168479,0.008235752,0.008304143,0.00837368,0.014680298,0.014899021,0.015124359,0.015356618,0.015596121,0.025929169,0.026619388,0.027347358,0.028116263,0.028929657,0.044273853,0.046324831,0.048575063,0.051055066,0.053801927
Other non-specified areas,2040-2045,0.0044,0.000288525,0.000288608,0.000288691,0.000288774,0.000126987,0.000127003,0.000127019,0.000127035,0.000127051,0.000131102,0.000131119,0.000131137,0.000131154,0.000131171,0.000263605,0.000263674,0.000263744,0.000263814,0.000263883,0.000401712,0.000401874,0.000402035,0.000402197,0.000402359,0.000535104,0.000535391,0.000535678,0.000535965,0.000536252,0.000763002,0.000763585,0.000764168,0.000764753,0.000765338,0.001147389,0.001148707,0.001150028,0.001151352,0.001152679,0.00165743,0.001660182,0.001662942,0.001665712,0.001668492,0.002282516,0.002287738,0.002292984,0.002298254,0.002303548,0.003126091,0.003135894,0.003145759,0.003155686,0.003165676,0.004468658,0.004488716,0.004508956,0.004529378,0.004549987,0.006777149,0.006823392,0.006870271,0.006917798,0.006965987,0.010647904,0.010762502,0.010879594,0.010999261,0.01112159,0.017462577,0.017772938,0.018094531,0.018427976,0.018773942,0.028579271,0.029420076,0.030311853,0.031259382,0.032268062,0.045470424,0.047636475,0.050019214,0.052652869,0.055579277
South-Central Asia,2040-2045,0.03151786,0.002645315,0.002652331,0.002659384,0.002666476,0.000489504,0.000489744,0.000489984,0.000490224,0.000490465,0.000367748,0.000367883,0.000368018,0.000368154,0.000368289,0.000561726,0.000562041,0.000562357,0.000562674,0.000562991,0.000764184,0.000764768,0.000765354,0.00076594,0.000766527,0.000927545,0.000928406,0.000929269,0.000930133,0.000930999,0.001139176,0.001140475,0.001141777,0.001143083,0.001144391,0.001494597,0.001496834,0.001499078,0.001501329,0.001503586,0.002101545,0.002105971,0.002110415,0.002114879,0.002119361,0.003208464,0.003218792,0.003229186,0.003239647,0.003250177,0.005182448,0.005209445,0.005236726,0.005264293,0.005292153,0.008574172,0.008648325,0.008723771,0.008800545,0.008878682,0.01393543,0.01413237,0.014334957,0.014543437,0.01475807,0.022100354,0.022599818,0.023122379,0.023669678,0.024243515,0.034124408,0.035330024,0.036623949,0.038016254,0.039518603,0.051452893,0.054243898,0.057355061,0.060844819,0.064786757,0.074551211,0.080556819,0.087614788,0.096028285,0.106229303
Central Asia,2040-2045,0.0235327,0.001303008,0.001304708,0.001306413,0.001308122,0.000303406,0.000303498,0.00030359,0.000303683,0.000303775,0.000229546,0.000229599,0.000229652,0.000229705,0.000229757,0.000358393,0.000358522,0.00035865,0.000358779,0.000358908,0.000607893,0.000608263,0.000608633,0.000609004,0.000609375,0.000865635,0.000866385,0.000867136,0.000867888,0.000868642,0.001159269,0.001160614,0.001161963,0.001163315,0.00116467,0.00160354,0.001606115,0.001608699,0.001611291,0.001613891,0.002387994,0.00239371,0.002399454,0.002405225,0.002411024,0.003725175,0.003739104,0.003753137,0.003767276,0.003781522,0.005873694,0.005908398,0.005943515,0.005979051,0.006015015,0.009195984,0.009281335,0.009368285,0.00945688,0.009547166,0.01426836,0.014474893,0.014687493,0.014906431,0.015131995,0.021636117,0.022114591,0.022614706,0.023137965,0.023686011,0.032645592,0.033747293,0.034925949,0.036189916,0.037548804,0.048797059,0.051300366,0.054074403,0.057165598,0.060631642,0.070379004,0.075707201,0.081908245,0.089215751,0.097954868
Kazakhstan,2040-2045,0.01367,0.000816707,0.000817374,0.000818043,0.000818713,0.000112216,0.000112228,0.000112241,0.000112253,0.000112266,0.000179906,0.000179939,0.000179971,0.000180003,0.000180036,0.000379224,0.000379368,0.000379512,0.000379656,0.0003798,0.000699757,0.000700247,0.000700738,0.000701229,0.000701722,0.001063605,0.001064738,0.001065873,0.00106701,0.00106815,0.001430727,0.001432777,0.001434832,0.001436894,0.001438962,0.001909878,0.001913532,0.001917201,0.001920884,0.001924581,0.002756653,0.002764273,0.002771936,0.00277964,0.002787388,0.00424542,0.00426352,0.004281776,0.004300188,0.00431876,0.006634034,0.006678339,0.006723239,0.006768747,0.006814875,0.01025645,0.010362735,0.010471246,0.010582053,0.010695231,0.015657852,0.015906921,0.016164041,0.01642961,0.016704051,0.023077356,0.023622501,0.024194025,0.024793889,0.025424255,0.03486266,0.036121968,0.037475663,0.038934769,0.040512099,0.052906642,0.055862119,0.059167332,0.062888263,0.067108606,0.076942677,0.083356336,0.090936467,0.100033126,0.111152009
Kyrgyzstan,2040-2045,0.020375,0.001376149,0.001378045,0.001379947,0.001381854,0.000159486,0.000159511,0.000159536,0.000159562,0.000159587,0.000136415,0.000136434,0.000136452,0.000136471,0.00013649,0.000280407,0.000280486,0.000280565,0.000280643,0.000280722,0.000487287,0.000487524,0.000487762,0.000488,0.000488238,0.000759259,0.000759836,0.000760413,0.000760992,0.000761572,0.001117893,0.001119144,0.001120398,0.001121655,0.001122914,0.001596944,0.001599498,0.001602061,0.001604631,0.00160721,0.002407942,0.002413755,0.002419595,0.002425463,0.002431361,0.003759073,0.003773257,0.003787549,0.003801949,0.003816459,0.005865287,0.005899891,0.005934907,0.00597034,0.006006199,0.00908691,0.009170239,0.009255111,0.009341568,0.009429656,0.014216492,0.014421515,0.014632539,0.01484983,0.015073671,0.021839869,0.022327499,0.022837401,0.023371137,0.023930418,0.033334063,0.034483539,0.035715123,0.037037938,0.03846251,0.050601264,0.053298222,0.05629885,0.059657499,0.063442308,0.073780425,0.079657596,0.086552131,0.094753225,0.104671154
Tajikistan,2040-2045,0.03126,0.00170395,0.001706859,0.001709777,0.001712706,0.000595173,0.000595527,0.000595882,0.000596237,0.000596593,0.000264427,0.000264497,0.000264567,0.000264637,0.000264707,0.000301274,0.000301365,0.000301455,0.000301546,0.000301637,0.00050063,0.000500881,0.000501132,0.000501383,0.000501635,0.000702757,0.000703251,0.000703746,0.000704241,0.000704738,0.000942437,0.000943326,0.000944217,0.000945109,0.000946003,0.001357515,0.00135936,0.001361211,0.001363066,0.001364927,0.00207712,0.002081444,0.002085785,0.002090145,0.002094523,0.003272975,0.003283722,0.00329454,0.00330543,0.003316392,0.005252999,0.005280739,0.005308773,0.005337106,0.005365744,0.00836898,0.008439611,0.008511444,0.008584511,0.008658842,0.013102135,0.01327608,0.013454705,0.013638203,0.013826776,0.020434155,0.02086042,0.021304848,0.021768625,0.022253043,0.031057334,0.032052809,0.033114212,0.034248318,0.035462862,0.046129666,0.04836052,0.050818111,0.053538854,0.056567408,0.066341541,0.07105547,0.076490542,0.082825943,0.090305589
Turkmenistan,2040-2045,0.029002,0.001764103,0.00176722,0.001770349,0.001773488,0.000521423,0.000521695,0.000521967,0.00052224,0.000522513,0.000280203,0.000280281,0.00028036,0.000280438,0.000280517,0.000436776,0.000436967,0.000437158,0.000437349,0.000437541,0.000757536,0.00075811,0.000758685,0.000759261,0.000759838,0.001056547,0.001057664,0.001058784,0.001059906,0.001061031,0.00136983,0.001371709,0.001373593,0.001375483,0.001377377,0.001885805,0.001889368,0.001892944,0.001896534,0.001900138,0.002846496,0.002854622,0.002862794,0.002871013,0.002879279,0.004336777,0.004355666,0.004374721,0.004393943,0.004413335,0.006485755,0.006528095,0.006570991,0.006614454,0.006658497,0.009893525,0.009992385,0.010093241,0.010196153,0.010301185,0.015145137,0.01537804,0.015618217,0.015866016,0.016121805,0.022799514,0.02333146,0.023888821,0.024473464,0.02508744,0.034606019,0.035846525,0.037179273,0.038614948,0.040165955,0.051661102,0.054475359,0.057613896,0.061136191,0.065117209,0.07423319,0.080185625,0.087175877,0.095501286,0.105584767
Uzbekistan,2040-2045,0.02794,0.001412858,0.001414857,0.001416861,0.001418872,0.000316169,0.000316269,0.000316369,0.000316469,0.000316569,0.000261965,0.000262033,0.000262102,0.000262171,0.000262239,0.000370861,0.000370998,0.000371136,0.000371274,0.000371412,0.000592068,0.000592419,0.00059277,0.000593122,0.000593474,0.000788644,0.000789267,0.00078989,0.000790515,0.00079114,0.001022528,0.001023575,0.001024624,0.001025675,0.001026728,0.001448308,0.001450409,0.001452516,0.001454629,0.001456748,0.002231789,0.002236781,0.002241795,0.002246832,0.002251892,0.00350873,0.003521085,0.003533526,0.003546057,0.003558676,0.005529425,0.005560169,0.005591258,0.005622696,0.005654489,0.008687878,0.008764019,0.008841506,0.008920375,0.009000665,0.0135459,0.013731911,0.013923102,0.014119692,0.014321913,0.020768188,0.021208654,0.021668207,0.022148117,0.022649767,0.031142127,0.032143132,0.033210626,0.034351459,0.03557346,0.045962592,0.048176929,0.050615424,0.053313932,0.056316379,0.065757217,0.070385576,0.075714806,0.081917147,0.089226312
Southern Asia,2040-2045,0.03180795,0.002694496,0.002701776,0.002709096,0.002716455,0.000495067,0.000495312,0.000495558,0.000495804,0.000496049,0.000372306,0.000372445,0.000372583,0.000372722,0.000372861,0.000568689,0.000569012,0.000569336,0.000569661,0.000569985,0.000769693,0.000770286,0.00077088,0.000771474,0.00077207,0.000929723,0.000930589,0.000931455,0.000932324,0.000933194,0.001138379,0.001139677,0.001140977,0.00114228,0.001143587,0.001491163,0.00149339,0.001495624,0.001497864,0.001500111,0.002093025,0.002097415,0.002101823,0.00210625,0.002110696,0.003190904,0.003201119,0.003211399,0.003221745,0.003232158,0.0051563,0.005183025,0.005210029,0.005237316,0.005264889,0.008551445,0.008625203,0.008700244,0.008776603,0.008854314,0.013924159,0.014120779,0.014323032,0.014531162,0.01474543,0.022114739,0.022614861,0.023138127,0.023686181,0.024260827,0.034174454,0.035383671,0.036681601,0.038078377,0.039585737,0.051548542,0.054350216,0.057473937,0.060978618,0.064938477,0.074706464,0.080738124,0.087829296,0.096286031,0.106544807
Afghanistan,2040-2045,0.073367,0.00826226,0.008331093,0.008401084,0.00847226,0.00208785,0.002092219,0.002096605,0.00210101,0.002105434,0.001089026,0.001090213,0.001091403,0.001092595,0.00109379,0.001802192,0.001805446,0.001808712,0.001811989,0.001815278,0.002408756,0.002414572,0.002420416,0.002426289,0.00243219,0.002755521,0.002763135,0.002770791,0.00277849,0.002786231,0.003171947,0.003182041,0.003192198,0.003202421,0.00321271,0.003927802,0.003943291,0.003958902,0.003974637,0.003990498,0.005137608,0.00516414,0.005190946,0.005218033,0.005245404,0.007154462,0.007206018,0.007258321,0.00731139,0.00736524,0.010445372,0.010555629,0.010668239,0.010783278,0.010900825,0.015609138,0.015856647,0.016112131,0.016375983,0.016648621,0.023513383,0.024079575,0.024673708,0.025297901,0.025954495,0.035170328,0.03645237,0.037831415,0.039318905,0.040928155,0.052189145,0.055062826,0.058271415,0.06187708,0.065958393,0.075200375,0.081315318,0.088512761,0.097108064,0.107552255,0.102726441,0.114487316,0.129289301,0.148487094,0.174380321
