,Eastern Africa,Burundi,Comoros,Djibouti,Eritrea,Ethiopia,Kenya,Madagascar,Malawi,Mauritius,Mayotte,Mozambique,R_union,Rwanda,Somalia,Uganda,Tanzania,Zambia,Zimbabwe,Middle Africa,Angola,Cameroon,Central African Republic,Chad,Congo,Congo DR,Equatorial Guinea,Gabon,Sao Tome and Principe,Northern Africa,Algeria,Egypt,Libyan Arab Jamahiriya,Morocco,Sudan,Tunisia,Western Sahara,Southern Africa,Botswana,Lesotho,Namibia,South Africa,Swaziland,Western Africa,Benin,Burkina Faso,Cape Verde,Cote dIvoire,Gambia,Ghana,Guinea,Guinea-Bissau,Liberia,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,Togo,ASIA,Eastern Asia,China,"China, Hong Kong SAR","China, Macao SAR","Korea, DPR",Japan,Mongolia,Republic of Korea,Other non-specified areas,South-Central Asia,Central Asia,Kazakhstan,Kyrgyzstan,Tajikistan,Turkmenistan,Uzbekistan,Southern Asia,Afghanistan,Bangladesh,Bhutan,India,Iran,Maldives,Nepal,Pakistan,Sri Lanka,South-Eastern Asia,Brunei,Cambodia,Indonesia,Lao PDR,Malaysia,Myanmar,Philippines,Singapore,Thailand,Timor-Leste,Viet Nam,Western Asia,Armenia,Azerbaijan,Bahrain,Cyprus,Georgia,Iraq,Israel,Jordan,Kuwait,Lebanon,Occupied Palestinian Territory,Oman,Qatar,Saudi Arabia,Syria,Turkey,United Arab Emirates,Yemen,EUROPE,Eastern Europe,Belarus,Bulgaria,Czech Republic,Hungary,Poland,Moldova,Romania,Russia,Slovakia,Ukraine,Northern Europe,Channel Islands,Denmark,Estonia,Finland,Iceland,Ireland,Latvia,Lithuania,Norway,Sweden,United Kingdom,Southern Europe,Albania,Bosnia and Herzegovina,Croatia,Greece,Italy,Malta,Montenegro,Portugal,Serbia,Slovenia,Spain,Macedonia,Western Europe,Austria,Belgium,France,Germany,Luxembourg,Netherlands,Switzerland,LATIN AMERICA AND THE CARIBBEAN,Caribbean,Aruba,Bahamas,Barbados,Cuba,Dominican Republic,Grenada,Guadeloupe,Haiti,Jamaica,Martinique,Netherlands Antilles,Puerto Rico,Saint Lucia,Saint Vincent and the Grenadines,Trinidad and Tobago,United States Virgin Islands,Central America,Belize,Costa Rica,El Salvador,Guatemala,Honduras,Mexico,Nicaragua,Panama,South America,Argentina,Bolivia,Brazil,Chile,Colombia,Ecuador,French Guiana,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela,NORTHERN AMERICA,Canada,United States of America,OCEANIA,Australia/New Zealand,Australia,New Zealand,Melanesia,Fiji,New Caledonia,Papua New Guinea,Solomon Islands,Vanuatu,Micronesia,Guam,Micronesia (Fed. States of),Polynesia,French Polynesia,Samoa,Tonga
62,4451.857,126.32,9.38,14.488,81.486,1239.675,597.54,314.989,180.676,18.485,2.419,244.596,12.934,171.044,113.831,389.806,598.5,134.857,199.62,1588.601,240.949,253.293,60.879,138.476,51.813,808.195,9.669,22.985,2.342,3615.893,667.128,1487.828,95.713,514.415,646.959,191.945,11.905,628.238,23.383,19.704,31.329,541.41,12.412,3972.386,119.945,224.204,9.087,277.025,24.14,368.651,134.349,18.419,54.172,185.168,49.082,201.791,1975.828,177.625,65.464,87.394,66780.858,24955.566,22341.391,120.138,13.93,310.809,1276.343,54.13,553.379,285.446,28486.569,1035.488,262.086,95.619,109.761,86.56,481.462,27451.081,398.94,2516.099,13.841,19134.183,1668.666,7.779,495.942,2945.471,270.16,9260.875,6.826,225.425,3634.776,105.103,464.346,773.494,1395.772,70.582,959.814,14.968,1609.769,4077.848,50.749,185.18,24.178,18.71,55.884,531.121,110.021,108.554,63.537,64.473,63.15,46.898,35.094,619.424,341.393,1153.436,201.163,404.883,9770.506,4169.453,133.145,85.135,139.62,121.811,538.187,55.746,318.224,2110.893,80.558,586.134,1372.748,1.916,66.215,19.65,63.749,4.793,63.276,33.617,45.851,63.787,132.33,875.98,1872.615,54.017,54.6,52.003,137.043,673.074,6.632,9.117,119.821,129.606,27.069,577.847,29.397,2355.69,108.789,129.393,806.694,1015.398,8.139,189.803,96.543,8889.203,569.635,1.281,5.858,3.672,150.096,140.911,1.745,5.939,143.581,29.178,5.824,3.51,46.86,2.977,1.364,20.964,1.094,2348.67,5.445,88.307,88.912,219.899,128.474,1672.194,88.92,56.519,5970.898,594.168,144.693,2924.328,274.245,709.906,223.211,4.287,7.077,104.773,446.84,7.638,43.753,485.945,4831.233,527,4302.543,573.815,435.528,369.709,65.819,122.187,10.252,3.857,95.446,8.592,4.04,7.891,2.608,1.421,8.209,4.827,1.052,0.732
63,4228.867,121.216,9.282,13.779,78.315,1169.72,575.149,296.332,169.773,17.759,2.398,231.313,12.62,164.342,106.831,368.314,571.575,127.648,191.288,1501.938,227.749,242.159,58.033,131.067,49.929,759.66,9.06,21.966,2.315,3556.782,663.475,1462.409,98.86,508.427,621.52,190.338,11.753,602.895,22.532,18.717,29.83,520.44,11.376,3795.329,114.15,213.537,8.755,264.31,23.035,354.914,127.673,17.622,51.886,176.172,47.072,189.288,1892.455,168.707,61.988,83.721,65094.634,24311.677,21656.553,119.513,13.8,305.326,1302.309,52.058,568.579,293.539,27642.624,988.767,252.882,90.483,102.871,82.663,459.868,26653.857,372.935,2464.469,13.682,18554.713,1677.432,7.582,476.588,2812.275,274.181,9125.79,6.591,228.105,3610.936,99.793,455.347,755.305,1345.936,71.533,954.063,14.22,1583.961,4014.543,49.739,178.052,26.49,18.982,54.629,509.157,109.643,105.819,65.677,64.061,59.963,50.403,36.778,603.624,328.844,1153.864,213.056,385.762,9783.803,4179.121,132.769,85.764,139.657,121.068,548.815,54.117,313.456,2114.504,80.971,588,1353.977,1.901,64.188,19.493,63.784,4.807,64.804,33.177,44.905,63.021,128.685,863.678,1905.184,53.309,54.667,52.772,140.888,677.517,6.608,9.069,123.413,129.77,27.439,597.948,29.395,2345.521,108.975,129.197,803.197,1010.762,8.133,187.57,96.766,8753.223,556.55,1.239,5.796,3.648,145.221,137.805,1.709,5.721,140.13,28.308,5.615,3.511,46.397,2.919,1.344,21.334,1.064,2289.454,5.282,86.728,84.728,211.718,123.951,1634.763,86.888,55.396,5907.219,583.57,138.966,2927.14,267.918,696.481,220.153,4.092,6.96,102.197,434.712,7.564,42.61,474.822,4806.538,521.219,4283.684,563.97,430.605,366.144,64.461,117.871,10.239,3.811,91.638,8.268,3.915,7.682,2.518,1.386,7.812,4.625,0.977,0.724
64,3994.454,115.302,9.242,13.045,74.844,1102.504,546.917,277.063,159.472,16.955,2.433,218.169,12.131,153.262,98.911,347.312,543.414,120.175,182.084,1415.368,214.561,231.198,54.844,123.702,48.042,711.252,8.363,21.078,2.328,3478.394,658.894,1419.216,103.247,502.055,596.503,186.928,11.551,573.968,21.574,17.723,28.351,496.059,10.261,3616.046,108.543,202.99,8.374,252.056,21.975,341.043,120.926,16.921,49.421,167.178,45.048,177.11,1806.169,159.55,58.726,79.969,62782.32,23141.653,20414.242,120.309,13.509,304.572,1331.752,48.516,601.28,307.473,26699.03,929.04,238.093,83.214,94.038,78.199,435.496,25769.99,347.915,2414.759,13.512,17933.284,1656.343,7.281,457.568,2659.719,279.609,8994.347,6.322,237.702,3591.338,94.649,445.573,730.513,1292.528,74.404,948.694,13.817,1558.807,3947.29,47.695,167.35,28.862,19.537,52.53,486.467,109.192,102.243,67.666,63.92,57.97,54.458,38.333,579.093,318.262,1161.558,224.776,367.378,9692.156,4100.714,129.657,84.946,140.208,120.313,557.905,50.928,296.644,2058.092,81.036,580.985,1331.711,1.879,62.177,18.719,64.444,4.873,66.693,31.662,43.164,62.862,124.794,848.96,1944.149,51.57,53.398,53.734,145.622,684.235,6.539,8.856,128.021,129.294,27.613,623.449,29.435,2315.582,109.695,129.142,795.778,988.495,8.191,185.725,97.64,8610.308,539.912,1.206,5.77,3.635,137.099,134.796,1.623,5.452,136.691,27.448,5.275,3.435,46.033,2.845,1.331,21.374,1.049,2237.696,5.158,84.246,80.663,204.718,119.628,1603.764,85.541,53.978,5832.7,572.351,133.782,2924.019,260.595,683.421,216.495,3.897,7.051,99.423,422.275,7.401,41.444,460.512,4806.229,516.543,4288.117,552.325,423.357,360.558,62.799,114.139,10.35,3.8,88.238,7.954,3.797,7.459,2.432,1.347,7.37,4.3,0.949,0.751
65,3763.574,109.226,9.196,12.291,71.33,1035.361,519.223,258.346,149.264,16.12,2.47,205.513,11.652,142.846,91.381,326.961,515.745,113.055,172.372,1330.338,201.823,219.993,51.692,116.492,46.193,663.993,7.687,20.133,2.332,3394.395,651.375,1375.577,107.197,494.331,571.552,183.044,11.319,545.018,20.581,16.718,26.842,471.718,9.159,3438.889,102.997,192.551,7.974,239.661,20.921,326.903,114.256,16.216,47.005,158.461,43.009,165.325,1721.42,150.422,55.518,76.198,60461.622,22030.016,19236.37,120.589,13.198,302.823,1361.754,45.044,630.521,319.717,25717.493,867.957,223.123,75.99,85.386,73.493,409.965,24849.536,323.746,2359.635,13.285,17286.164,1630.816,6.961,438.209,2506.717,284.003,8842.268,6.052,245.207,3563.592,89.255,435.628,705.333,1239.127,76.94,941.811,13.404,1525.919,3871.845,45.523,156.105,31.136,19.974,50.267,464.13,108.738,98.72,69.457,63.616,55.764,58.265,39.863,553.477,307.223,1165.486,235.704,348.397,9595.459,4019.612,126.432,84.061,140.003,119.197,564.649,47.686,281.216,2002.91,80.8,572.658,1307.805,1.857,60.16,17.98,64.828,4.919,68.442,30.185,41.38,62.589,120.583,833.447,1980.677,49.87,52.244,54.535,150.049,690.942,6.454,8.651,132.346,128.54,27.756,647.546,29.366,2287.365,110.145,128.955,788.832,968.113,8.231,183.887,98.29,8456.079,523.274,1.174,5.724,3.614,129.615,131.546,1.536,5.192,132.97,26.629,4.951,3.356,45.586,2.764,1.317,21.378,1.029,2181.91,5.023,81.693,76.507,197.518,115.097,1569.612,83.866,52.594,5750.895,560.038,128.434,2917.778,252.818,669.103,212.673,3.701,7.148,96.498,409.298,7.251,40.228,445.894,4793.183,510.514,4281.169,540.578,416.005,354.903,61.102,110.388,10.411,3.779,84.891,7.635,3.672,7.238,2.347,1.307,6.947,3.993,0.922,0.776
66,3532.548,102.976,9.188,11.517,67.605,968.752,491.105,239.349,138.962,15.149,2.514,193.255,11.155,132.188,83.678,307.228,488.197,106.13,162.373,1246.761,189.457,208.76,48.533,109.439,44.376,617.665,7.015,19.176,2.34,3305.972,642.221,1329.708,111.425,486.215,546.876,178.471,11.056,515.959,19.578,15.729,25.31,447.289,8.053,3263.514,97.542,182.244,7.555,227.268,19.886,312.572,107.644,15.559,44.622,150.017,40.953,153.811,1637.635,141.294,52.441,72.414,58055.831,20889.715,18024.773,120.818,12.843,302.792,1393.467,41.299,661.989,331.734,24693.708,803.335,206.864,68.417,76.507,68.468,383.079,23890.373,300.469,2301.912,13.031,16611.909,1600.241,6.62,418.712,2349.351,288.128,8681,5.758,254.88,3532.01,83.673,425.58,678.547,1184.797,79.627,933.866,13.122,1489.14,3791.408,43.102,143.815,33.467,20.414,47.676,441.678,108.216,95.16,71.347,63.279,53.62,62.21,41.52,524.763,296.397,1168.875,246.403,329.466,9476.475,3921.099,122.753,82.704,138.42,117.343,569.747,44.119,263.279,1940.192,80.145,562.397,1282.928,1.834,58,17.152,65.098,4.965,70.173,28.54,39.463,62.423,115.956,817.943,2014.18,48.153,50.955,55.275,154.281,697.075,6.345,8.423,136.509,127.474,27.814,670.28,29.228,2258.268,110.718,128.733,782.61,945.708,8.275,182.301,99.015,8293.35,506.666,1.143,5.684,3.594,122.204,128.196,1.444,4.936,129.338,25.846,4.63,3.267,45.068,2.678,1.3,21.37,1.015,2123.565,4.894,78.934,72.26,190.486,110.474,1533.183,82.162,51.172,5663.119,545.62,123.059,2911.137,244.806,653.736,208.655,3.505,7.288,93.543,395.478,7.118,38.871,430.27,4783.201,503.738,4278.031,529.019,408.702,349.327,59.375,106.791,10.469,3.759,81.701,7.309,3.553,7.021,2.259,1.269,6.505,3.665,0.898,0.805
67,3312.343,96.329,8.974,10.766,64.35,905.253,462.132,224.253,130.195,14.65,2.551,181.505,10.662,121.921,77.81,287.944,461.137,99.517,151.185,1164.782,177.342,196.967,45.332,102.425,42.483,573.34,6.389,18.205,2.299,3193.047,626.487,1275.31,112.473,473.25,521.289,173.506,10.732,485.245,18.404,14.639,23.855,421.293,7.054,3085.673,92.132,171.838,7.135,214.716,18.79,297.984,101.148,14.742,42.107,141.261,38.88,143.211,1551.776,132.228,49.108,68.559,55627.728,19839.49,16931.941,120.364,12.49,295.177,1420.637,38.151,680.576,340.154,23629.038,744.593,192.513,61.676,68.657,63.908,357.839,22884.445,277.979,2230.246,12.623,15923.604,1545.333,6.241,398.899,2200.822,288.698,8471.497,5.555,250.365,3478.147,78.482,413.986,652.564,1132.309,81.441,923.687,12.469,1442.492,3687.703,40.589,132.532,34.598,20.476,45.502,420.634,107.553,91.217,71.093,62.44,51.367,64.023,41.892,499.226,284.532,1159.711,251.505,308.813,9342.576,3811.964,118.424,81.891,139.962,117.199,568.348,40.844,253.053,1865.218,79.628,547.397,1255.343,1.813,56.772,16.404,65.101,4.953,71.246,27.051,37.523,61.935,112.499,798.697,2050.165,45.912,49.581,55.529,157.917,707.885,6.238,8.19,140.283,125.837,27.874,693.637,28.914,2225.104,110.062,128.17,772.176,926.096,8.257,180.41,99.031,8106.841,488.296,1.11,5.566,3.546,115.923,124.412,1.348,4.718,123.844,25.135,4.329,3.172,44.541,2.579,1.277,20.902,0.976,2068.924,4.714,76.106,68.456,182.718,105.659,1501.719,79.744,49.808,5549.621,534.972,117.782,2875.222,236.098,637.672,203.939,3.333,7.367,89.83,383.198,6.888,38.006,415.281,4722.065,495.951,4224.756,515.095,399.439,341.799,57.64,102.707,10.368,3.714,78.215,7.007,3.403,6.765,2.183,1.204,6.184,3.417,0.899,0.819
68,3109.703,89.278,8.438,10.054,61.891,845.863,432.829,215.065,123.634,14.903,2.565,170.352,10.203,112.897,74.815,269.036,434.907,93.322,138.495,1084.678,165.464,184.345,42.127,95.412,40.464,531.648,5.841,17.202,2.175,3048.258,601.798,1211.522,108.569,453.365,494.216,168.451,10.337,452.662,17.006,13.401,22.514,393.518,6.223,2903.864,86.738,161.233,6.733,201.877,17.589,283.109,94.812,13.653,39.407,131.939,36.788,133.819,1462.871,123.297,45.325,64.616,53286.081,19007.116,16105.055,118.748,12.172,275.276,1440.037,36.177,677.126,342.525,22533.01,697.657,182.199,56.59,62.684,60.232,335.952,21835.353,256.223,2138.679,12.001,15230.028,1460.481,5.823,378.622,2069.575,283.921,8194,5.494,223.408,3392.153,73.923,400.242,629.222,1083.334,81.65,910.528,11.175,1382.871,3551.955,38.174,123.624,33.92,19.939,44.183,401.785,106.696,86.838,67.666,60.835,48.78,62.562,40.338,480.611,270.822,1131.224,248.407,285.551,9208.346,3704.917,113.668,82.222,146.464,119.809,558.119,38.33,256.591,1782.915,79.492,527.307,1224.699,1.794,56.955,15.884,64.664,4.849,71.297,25.992,35.716,60.864,110.958,774.379,2089.75,43.065,48.301,55.065,160.594,725.435,6.156,7.983,143.377,123.54,27.992,717.5,28.359,2188.98,107.493,127.1,755.882,913.633,8.136,177.945,97.899,7889.158,467.902,1.077,5.323,3.458,111.757,120.017,1.262,4.561,115.584,24.517,4.082,3.088,44.01,2.463,1.238,19.819,0.897,2019.694,4.446,73.375,65.328,173.66,100.579,1477.531,76.202,48.573,5401.562,530.618,112.597,2796.973,226.626,620.888,198.34,3.191,7.312,85.042,373.515,6.524,37.914,401.99,4581.749,486.814,4093.651,497.9,387.639,331.682,55.957,97.775,10.013,3.626,74.185,6.743,3.208,6.455,2.12,1.092,6.031,3.305,0.924,0.803
69,2919.189,81.996,7.696,9.379,59.849,789.812,403.288,209.615,118.431,15.588,2.562,159.706,9.773,104.691,73.583,250.55,409.247,87.424,124.915,1006.537,153.846,171.261,38.931,88.454,38.353,492.15,5.358,16.185,1.999,2881.962,570.991,1141.261,101.423,429,466.228,163.173,9.886,419.221,15.47,12.082,21.258,364.888,5.523,2719.81,81.382,150.518,6.342,188.868,16.321,268.038,88.624,12.419,36.595,122.295,34.672,125.283,1372.013,114.482,41.282,60.622,51023.401,18348.883,15482.409,116.397,11.877,248.402,1454.609,34.948,659.822,340.419,21410.416,658.767,174.463,52.668,58.04,57.14,316.456,20751.649,235.253,2033.053,11.234,14527.84,1355.639,5.387,358.077,1949.791,275.375,7870.815,5.519,182.925,3283.136,69.803,385.015,607.327,1036.448,80.793,894.979,9.518,1315.352,3393.287,35.816,116.32,32.013,19.006,43.386,384.26,105.613,82.184,62.153,58.699,45.998,58.903,37.527,465.748,256.059,1089.344,239.456,260.802,9067.854,3594.769,108.594,83.119,155.484,123.854,541.366,36.306,268.179,1694.839,79.428,503.6,1192.668,1.775,58.038,15.501,63.874,4.684,70.599,25.207,34.022,59.488,110.679,747.439,2128.899,39.879,47.049,54.075,162.38,746.93,6.077,7.785,145.793,120.704,28.098,740.105,27.619,2151.518,103.791,125.693,736.391,905.409,7.948,175.323,96.085,7647.901,446.66,1.044,5.006,3.345,109.343,115.232,1.181,4.455,105.594,23.977,3.883,3.008,43.44,2.338,1.193,18.335,0.795,1973.591,4.128,70.674,62.66,163.805,95.329,1457.64,71.938,47.417,5227.65,529.343,107.501,2689.652,216.894,603.237,192.06,3.076,7.17,79.572,365.241,6.078,38.273,389.52,4392.571,476.714,3914.644,478.926,374.514,320.149,54.365,92.309,9.489,3.513,69.822,6.5,2.985,6.108,2.069,0.954,5.995,3.279,0.966,0.768
70,2729.896,74.699,6.981,8.699,57.647,735.23,373.299,203.918,113.307,16.186,2.562,149.381,9.33,96.028,72.135,232.616,383.757,81.645,111.465,930.315,142.566,158.381,35.751,81.672,36.257,453.783,4.881,15.191,1.833,2712.249,539.387,1068.741,94.478,404.397,438.523,157.31,9.413,386.001,13.953,10.8,20.01,336.398,4.84,2538.149,76.142,139.999,5.945,176.092,15.086,252.962,82.535,11.222,33.812,112.882,32.557,117.011,1282.037,105.764,37.395,56.656,48652.926,17614.884,14782.846,114.166,11.545,223.02,1466.549,33.447,644.783,338.528,20265.324,617.674,165.641,48.461,53.229,53.903,296.44,19647.65,215.194,1927.064,10.463,13811.271,1246.61,4.939,337.648,1827.744,266.717,7541.604,5.519,144.93,3170.438,65.683,369.49,583.48,988.879,80.204,878.262,7.987,1246.732,3231.114,33.301,108.386,30.103,18.104,42.345,366.525,104.344,77.403,56.687,56.53,43.409,55.299,34.721,448.317,241.773,1047.197,229.951,236.719,8900.335,3464.824,103,83.468,163.535,127.243,523.232,34.017,276.762,1596.597,79.006,477.964,1160.091,1.758,59,15.004,63.112,4.525,69.814,24.222,32.207,58.2,110.177,720.697,2162.975,36.618,45.569,53.023,163.863,766.836,5.979,7.552,147.886,117.537,28.105,760.751,26.835,2112.445,100.284,124.205,716.562,895.546,7.767,172.815,94.399,7399.249,425.199,1.012,4.696,3.231,106.595,110.424,1.092,4.349,95.809,23.449,3.677,2.912,42.825,2.21,1.145,16.822,0.7,1925.564,3.823,67.82,60.015,154.243,90.126,1435.584,67.776,46.177,5048.486,526.44,102.448,2580.885,207.071,585.143,185.55,2.961,7.056,74.153,356.361,5.632,38.506,376.248,4208.341,466.428,3740.775,459.731,361.061,308.327,52.734,86.965,8.981,3.398,65.571,6.248,2.767,5.763,2.016,0.819,5.942,3.233,1.011,0.737
71,2545.579,67.382,6.248,8.031,55.575,682.363,343.182,198.992,108.774,16.884,2.556,139.398,8.885,87.177,71.068,215.236,358.786,76.076,98.038,856.188,131.665,145.624,32.603,75.074,34.17,416.774,4.405,14.208,1.665,2535.942,506.049,993.657,87.019,378.384,410.904,151.016,8.913,352.636,12.426,9.541,18.795,307.689,4.185,2359.637,71.027,129.739,5.551,163.633,13.889,237.927,76.575,9.978,31.047,103.668,30.47,109.199,1193.317,97.226,33.614,52.729,46127.323,16760.982,13975.867,111.808,11.179,195.573,1470.651,31.861,627.333,336.71,19107.476,575.732,156.365,44.112,48.418,50.661,276.176,18531.744,196.023,1820.267,9.676,13089.086,1130.518,4.471,317.326,1706.824,257.553,7195.524,5.523,104.835,3050.64,61.632,353.323,557.91,941.57,79.709,859.975,6.422,1173.985,3063.341,30.688,100.141,27.981,17.149,41.2,349.048,102.897,72.387,50.852,54.235,40.953,51.35,31.617,430.311,227.567,1002.665,219.261,213.039,8709.632,3319.872,96.841,83.577,172.264,130.714,503.302,31.591,285.388,1487.846,78.456,449.893,1125.417,1.736,60.042,14.432,62.438,4.355,68.844,23.102,30.245,56.755,109.642,692.434,2193.478,33.115,43.894,51.86,165.117,785.443,5.872,7.294,149.668,114.016,28.062,780.702,25.995,2070.865,96.558,122.48,694.068,886.887,7.582,169.879,92.56,7141.312,402.358,0.98,4.364,3.105,103.031,105.486,0.998,4.229,85.852,22.912,3.449,2.8,42.195,2.077,1.099,15.187,0.603,1875.314,3.508,64.903,57.482,144.784,84.974,1411.265,63.556,44.842,4863.64,524.094,97.385,2466.707,196.65,567.183,178.783,2.844,6.945,68.66,347.539,5.147,38.769,362.903,4012.891,455.872,3555.953,439.037,346.11,295.15,50.96,81.611,8.462,3.278,61.32,6.003,2.548,5.413,1.964,0.683,5.903,3.185,1.063,0.707
72,2358.77,60.467,5.583,7.383,52.476,631.724,313.463,191.764,102.62,16.984,2.535,129.753,8.488,78.851,68.487,198.25,333.217,70.355,85.489,784.486,120.958,133.324,29.564,68.623,32.005,381.209,4.04,13.266,1.497,2367.288,473.929,921.438,80.36,355.225,383.645,144.288,8.403,322.637,11.026,8.378,17.58,282.01,3.643,2179.221,65.932,119.259,5.163,150.881,12.631,222.816,70.721,9.019,28.334,94.508,28.274,101.084,1103.124,88.663,29.946,48.82,44056.824,16362.936,13595.716,109.842,10.858,179.667,1488.394,30.296,617.538,330.625,17933.964,538.457,147.62,40.712,44.5,47.504,258.121,17395.507,177.78,1707.473,8.891,12341.047,1025.425,4.087,297.114,1586.513,247.177,6869.226,5.458,77.267,2927.238,57.7,337.659,533.219,892.42,78.849,840.845,5.328,1113.243,2890.698,28.257,93.043,25.885,16.26,40.017,330.237,100.959,67.876,45.613,51.889,38.437,47.55,29.036,407.657,214.416,956.187,206.801,190.578,8514.795,3169.246,91.427,82.685,174.187,131.16,480.786,29.416,286.874,1391.768,76.758,424.185,1099.201,1.725,60.698,13.909,61.128,4.206,67.528,22.159,28.775,56.111,109.224,672.334,2207.219,30.556,42.352,50.451,164.635,802.022,5.704,7.016,150.037,110.254,27.737,788.971,25.054,2039.129,94.091,121.109,681.002,873.915,7.388,169.276,91.504,6875.113,385.767,0.966,4.126,3.018,103.719,100.863,0.913,4.216,76.85,22.514,3.369,2.707,41.32,1.957,1.049,13.829,0.552,1824.992,3.258,61.907,54.933,135.541,79.815,1386.369,59.559,43.61,4664.354,512.75,92.545,2351.75,189.129,546.041,171.702,2.749,6.819,63.514,336.398,4.795,38.541,347.588,3858.985,445.19,3412.788,423.707,336.34,286.47,49.87,76.406,7.932,3.172,57.246,5.709,2.347,5.13,1.918,0.573,5.831,3.121,1.098,0.681
73,2165.213,54.206,5.056,6.763,47.775,583.342,284.484,180.371,93.696,16.115,2.499,120.425,8.159,71.279,63.317,181.605,306.547,64.301,74.38,715.402,110.383,121.733,26.679,62.322,29.735,347.027,3.826,12.369,1.328,2215.38,445.078,855.398,75.496,337.376,357.021,137.116,7.895,297.806,9.832,7.364,16.345,261.029,3.236,1995.42,60.818,108.392,4.787,137.632,11.281,207.612,64.958,8.511,25.712,85.418,25.925,92.25,1010.694,79.995,26.45,44.941,42699.577,16652.265,13852.486,108.585,10.611,182.335,1529.147,28.691,621.565,318.845,16747.225,507.334,139.486,38.62,41.728,44.398,243.102,16239.891,160.504,1588.216,8.135,11558.996,942.031,3.833,277.074,1465.393,235.709,6584.034,5.278,70.683,2804.067,53.851,323.153,510.224,840.239,77.558,821.303,4.984,1072.694,2716.053,26.126,87.551,24.069,15.541,38.743,309.195,98.376,64.232,41.664,49.578,35.803,44.395,27.499,377.937,202.929,909.452,192.947,170.016,8323.201,3016.402,87.369,80.325,165.525,126.921,456.008,27.599,276.803,1319.108,73.395,403.349,1086.371,1.728,60.643,13.465,58.905,4.098,65.863,21.495,28.073,56.734,108.812,665.138,2197.365,29.531,41.08,48.791,161.791,815.384,5.452,6.708,148.505,106.339,27.012,780.374,24.007,2023.063,93.704,120.381,683.122,853.839,7.184,172.252,91.743,6603.185,378.966,0.982,4.047,2.998,110.681,96.807,0.851,4.355,69.56,22.311,3.503,2.644,40.097,1.866,0.998,12.977,0.574,1774.734,3.11,58.827,52.266,126.686,74.66,1360.636,56.005,42.544,4449.485,487.573,88.015,2241.607,186.109,520.319,164.339,2.676,6.677,59.002,321.635,4.653,37.522,329.327,3776.586,434.563,3341.059,417.029,334.871,285.047,49.824,71.501,7.412,3.098,53.472,5.341,2.178,4.952,1.876,0.504,5.705,3.019,1.106,0.666
74,1969.918,48.483,4.62,6.168,42.089,537.018,256.4,166.367,83.134,14.641,2.445,111.404,7.887,64.328,56.551,165.374,279.481,58.114,64.474,649.057,100.058,110.755,23.942,56.212,27.402,314.291,3.718,11.513,1.166,2074.76,418.306,794.073,71.723,322.748,330.907,129.619,7.384,276.732,8.797,6.473,15.113,243.413,2.936,1811.54,55.746,97.42,4.423,124.252,9.895,192.443,59.327,8.278,23.177,76.489,23.49,83.082,917.84,71.383,23.131,41.12,41765.921,17343.911,14485.656,107.725,10.412,196.298,1580.042,27.068,633.284,303.426,15560.323,480.421,131.78,37.386,39.755,41.359,230.141,15079.902,144.169,1465.992,7.415,10758.942,873.599,3.671,257.263,1345.309,223.542,6321.688,5.02,77.518,2679.194,50.089,309.224,487.753,786.352,76.009,800.845,5.119,1044.565,2539.999,24.244,83.184,22.42,14.927,37.396,286.744,95.28,61.103,38.562,47.256,33.117,41.62,26.587,343.765,192.576,862.047,178.044,151.127,8129.497,2861.064,84.134,76.927,150.114,119.548,429.608,26.039,259.289,1261.004,68.917,385.484,1081.715,1.74,60.082,13.067,56.145,4.013,63.9,21,27.85,58.082,108.335,666.079,2169.248,29.479,39.96,46.942,157.269,825.185,5.14,6.379,145.513,102.234,26.013,759.925,22.884,2017.47,94.646,119.959,694.147,830.836,6.979,177.299,92.771,6325.715,378.151,1.012,4.064,3.018,121.326,93.102,0.801,4.585,63.489,22.217,3.768,2.595,38.638,1.788,0.946,12.453,0.644,1722.633,3.03,55.738,49.55,118.149,69.562,1332.304,52.755,41.545,4224.931,453.512,83.652,2134.719,185.866,491.865,156.766,2.617,6.515,54.967,304.484,4.645,35.961,309.329,3738.195,423.962,3313.296,415.439,338.275,287.874,50.401,66.779,6.906,3.039,49.882,4.923,2.029,4.848,1.837,0.465,5.537,2.891,1.091,0.658
