"PSIZE","S","Births","I","NI","L","R","new_I","new_NI","new_I_react","new_NI_react","Sv","Lv","Rv","TBItot","TBI0-14","TBI15-54","TBI55-64","TBI65+","TBMtot","TBM0-14","TBM15-54","TBM55-64","TBM65+","TBM15-59","TBM60+","TBPtot","TBP0-14","TBP15-29","TBP30-44","TBP45-59","TBP60+","TBPbtot","TBPb0-14","TBPb15-29","TBPb30-44","TBPb45-59","TBP60+","TBPItot","TBPI0-14","TBPI15-54","TBPI55-64","TBPI65+","YearPsizetot","YearPsize0-14","YearPsize15-54","YearPsize55-64","YearPsize65+","YearPsize15-59","YearPsize15-29","YearPsize30-44","YearPsize45-59","YearPsize60+","type","vxint"
1494850.51047911,620988.349735046,30983.3427979338,1959.00554140408,2022.93430426956,828807.096434429,41073.1244639631,794.309797602271,921.146184676614,119.487602047892,133.741524780456,0,0,0,305.792417027232,96.0250643506368,354.351662238201,307.145374045457,631.387383340223,99.8001766335261,15.4565993696618,112.51451611547,96.8016677153338,276.810035484122,111.45742883567,224.810833460621,733.244868289156,210.221205464178,890.738395904334,913.383516757171,809.143041190293,1155.70918745379,356.557466472945,17.2484752610536,490.79070316589,502.572664970139,445.039351901865,1155.70918745379,58.186337476247,26.2808644644194,65.4785939799461,82.1000533357472,87.3886376872342,1569348.51510339,422572.367174414,883297.736409883,123480.696440304,139997.715078789,950284.420148659,399547.189763955,319247.942889049,231489.287495655,196491.727780316,3,6
1512342.20406484,639871.176829,31730,1987.26651027229,2050.30927774196,827687.721624208,40745.7298236174,805.665397050262,934.548943909424,118.047177469079,132.19138999889,0,0,0,308.944336069091,95.6313627722293,355.327667426995,307.458993779472,635.989326458827,101.301100002057,15.4514913409967,112.966027321211,97.0487122304356,279.491610794662,111.88538082906,227.138387532558,741.45903305708,209.763921520645,895.068492925884,916.336534765124,810.386617071915,1166.04344775608,361.026464401269,17.1725509472003,493.190535123872,504.152158836442,445.699828574191,1166.04344775608,58.680822538189,26.603988544745,65.6326465207583,82.3227796196983,87.1725836877712,1569004.00369361,412136.253716602,888311.424571952,125159.93271326,143396.392691793,956117.039753282,401076.362596224,321175.070233636,233865.606923423,200750.710223722,3,6
1497770.98021592,626794.210002308,31030.5726188956,2011.5884970717,2075.6592690446,826468.379490985,40421.1429565132,814.764402238305,944.241151778817,118.014822929921,132.626971848684,0,0,0,311.946214570224,95.208578737151,356.145240464415,307.606223297903,639.983904695486,102.755197346386,15.4108121086209,113.353202574879,97.2198902372319,282.145026074267,112.248597581447,229.412427474142,749.251364256172,209.055431419682,898.945504597801,918.878162518743,811.225464773139,1175.20859469465,365.278275754528,17.1008548035831,495.300976114186,505.464957648684,446.104823074466,1175.20859469465,59.1477954585522,26.8414631102018,65.7810220895161,82.5475430394753,86.9882854361169,1568360.95065033,401661.084711872,893196.296542004,126791.941328557,146711.628067897,961799.669704401,402573.984490795,323043.357062145,236182.328151461,204900.196234057,3,6
1515256.07072339,645363.629561261,31792,2038.6964250969,2102.58558845134,825629.393619453,40121.7655291259,825.993153571152,957.400318583686,116.633072884365,131.139907943478,0,0,0,315.179328885866,95.4169150766996,357.17250250369,307.714857825093,643.403579128305,104.093431703963,15.3563632357456,113.673387589607,97.3194228537038,284.024614690149,112.544851516944,231.094500784688,756.720813950467,208.455427966226,902.741984045284,921.090436829165,811.736472882554,1182.41748282366,369.366369864567,17.0600653906945,497.386685939951,506.583221355193,446.319008582352,1182.41748282366,59.5906444809673,26.9988303223544,65.9245590935796,82.7723940512104,86.8336314640637,1567423.29083644,391149.075336897,897962.733982259,128383.870696496,149927.610820783,967347.110087868,404043.058068258,324858.29470665,238445.75731296,208927.10541167,3,6
1500613.49753981,631921.675406008,31077.5249335409,2063.73851368506,2128.34855593994,824678.258944199,39821.4761199756,834.602980832653,966.642714983983,116.68572811327,131.673355421662,0,0,0,319.392954354271,96.4285821051155,359.3657330931,308.501630012903,647.270512828091,105.510167754126,15.356813733288,114.084280478934,97.43392895218,285.942796249536,112.926766745266,232.801690099169,765.231843058521,208.781616404614,908.389561630067,924.069782363895,812.846183914366,1189.87035082849,374.021903624539,17.12181860093,500.664334215647,508.221775787028,446.944943150082,1189.87035082849,60.0219222365374,27.1040100911835,66.0686715099258,82.9966966448015,86.7076113182847,1566225.83621197,380593.517852003,902609.017644946,129935.147006053,153088.153708971,972756.914707784,405483.499255893,326619.652634056,240653.762817835,212875.403652187,3,6
1518088.71591915,650189.564943805,31852,2091.49229479822,2155.68336207724,824105.783802346,39546.1915161247,845.970076204104,979.940807820011,115.35357653048,130.240090190376,0,0,0,323.918471709001,97.6612748774835,361.954233608777,309.491393833543,651.117673772445,107.033081068756,15.421896885919,114.673385976064,97.6317317242931,287.581657274308,113.4803431242,234.325116139839,774.599522975033,209.719068603819,915.762552994909,927.915048294311,814.650682129091,1196.75751230444,379.14069902236,17.2374640774625,504.959634505381,510.402507486164,448.008004819314,1196.75751230444,60.4444429054912,27.1567781950568,66.2163478412446,83.2195555874444,86.6081067723213,1564762.01787418,369991.073537647,907132.949940027,131445.6019067,156192.392489806,978027.44475542,406894.560302459,328326.76264104,242806.12181192,216743.499581113,3,6
1503373.05742542,636390.058563329,31122.0376180557,2114.71633654393,2180.69145443159,823414.738253931,39272.8528171809,854.393696182425,989.123862609282,115.480699453391,130.851545868505,0,0,0,328.878368961125,99.0939456282673,365.067749469954,310.842387818091,655.303321905062,108.679309188122,15.5047570085318,115.413622692527,97.9055298935584,289.379931409795,114.179835450313,235.978601414712,784.94937144847,210.915763269168,924.726240044982,932.697533975511,817.225175072831,1204.60204617478,384.805177354615,17.3674359904707,510.143521232219,513.146639715282,449.534832986996,1204.60204617478,60.8604366941601,27.1546078460069,66.3703802589554,83.4402711012397,86.5330900866343,1563022.96839344,359336.793163305,911533.97976701,132913.820892574,159238.374570547,983157.361545744,408276.657598895,329979.575615192,244901.128331657,220528.813684388,3,6
1520836.68173083,654371.697154494,31911,2140.98603224184,2207.22679943529,823092.942638776,39023.82910588,865.479487639994,1002.00426501273,114.202954222067,129.476269657245,0,0,0,334.350730136883,100.745449544859,368.780224042395,312.631521575474,660.036237631812,110.482642016301,15.6330365396092,116.318189168556,98.2781984797692,291.504381397441,115.039185553289,237.880736217956,796.450727020519,212.831820680684,935.324441626783,938.638568982902,820.764947235115,1213.12878406659,391.051295781505,17.5686731498831,516.224502275544,516.578126406148,451.634780346433,1213.12878406659,61.2721334008965,27.0933024955173,66.5341919087584,83.6587399764302,86.4807604934356,1560996.14664658,348623.903097935,915824.507855828,134345.583827591,162202.151865224,988159.730691287,409638.544175703,331581.811471097,246939.375044488,224212.512857355,3,6
1506040.9447337,640238.638551385,31166.4451751979,2164.28405641901,2232.14496046658,822632.858151095,38773.0190143318,873.306892295094,1010.6272779451,114.410903391273,130.178524102083,0,0,0,340.684274693313,102.767514027397,373.478717496256,315.127950478779,665.851138298416,112.570391587354,15.8334832334549,117.500169822146,99.261195031594,294.023735362843,116.177264262692,240.321781788408,812.065976078599,216.06583512745,951.375287608298,949.303099922638,825.39813477642,1229.39838709929,399.665491238099,17.9041675001163,525.66709412504,523.007419869438,454.385904250594,1229.39838709929,61.6828177824967,26.9701829161506,66.711628278553,83.875380497414,86.449669362041,1558681.76759562,337844.828540487,920018.196186971,135744.728845788,165074.014022377,993048.701737438,410990.094434464,333136.822030504,248921.78527247,227788.237317698,3,6
1523483.55179101,657950.482599331,31968,2190.58423152145,2258.57198373703,822537.72356016,38546.1894162602,884.330052745231,1023.40880275572,113.17789302457,128.851132555331,0,0,0,349.577107028514,105.656352246587,381.054961810259,319.81200257714,675.686784017253,115.4867022698,16.1595126495695,119.422096299218,101.597360696506,298.616342681356,118.102169560388,244.62660355421,833.708353147064,221.663683401755,974.68804616966,966.355405325555,835.599108550333,1253.70001589727,411.563036015006,18.4824501127488,539.450676837541,533.339899805674,460.721316177574,1253.70001589727,62.1033611062746,26.7956750326288,66.9126340506456,84.093250025936,86.4407581807447,1556108.56086344,326996.699364753,924104.289667343,137108.506100584,167899.06573076,997812.9702964,412325.477564307,334641.230659492,250846.262072602,231298.891202287,3,6
1508625.40018493,643496.260860099,31208.7602721513,2214.02786323019,2283.54359856409,822313.682866764,38317.884996272,891.84339026149,1031.86682835426,113.461970317259,129.643192962286,0,0,0,359.185133504104,108.923232087926,389.381248748866,325.028124772275,686.162743711633,118.716803385644,16.6246403291942,121.723136380076,104.08533400526,303.306567361938,120.403690645699,248.979449530411,850.611792717249,226.512069584632,993.127798146961,974.372100492837,845.930200233414,1267.66822044793,420.190240255105,18.9203660173094,549.536400297828,537.327420230833,466.797402790918,1267.66822044793,62.5405034448184,26.5729287492875,67.1447606358976,84.3136606486545,86.4528496599129,1553256.58925423,316074.127166824,928076.099559993,138435.469496062,170670.893031352,1002443.78150887,413641.430981116,336093.656585165,252708.693942587,234738.68057854,3,6
1526062.29874127,660948.497206412,32023,2240.44270301022,2309.99835028891,822450.146959216,38113.2135223447,902.848447965375,1044.59317458386,112.273517415127,128.362528370808,0,0,0,364.995174636389,111.12118951711,393.399486894319,326.909542303538,689.670965240233,120.72268722502,16.954107776039,122.773616764936,105.666675596233,304.397584070327,121.517539581381,250.305669321741,862.185373573858,231.10815645867,1004.86133733478,978.275735685601,848.651711884145,1271.97385414626,425.617761368802,19.3248535290655,555.247053131679,538.710738148847,467.893392362491,1271.97385414626,62.9784617058389,26.2529172970503,67.3955449357755,84.5316121754884,86.4821466165523,1550147.29581559,305060.590454768,931966.166687433,139727.009141627,173393.529531756,1006974.3569825,414962.426047628,337499.291210644,254512.639724224,238112.348378321,3,6
1511140.16586198,646184.510767993,31248.96054035,2261.6548991351,2333.86722161321,822450.335141618,37909.79783162,910.084021298372,1052.87929985367,112.625291051008,129.217109100411,0,0,0,362.144698483263,110.495045519512,390.551386488984,322.569535214293,680.244814979074,120.207376552979,16.7915190509767,122.642746590348,104.938809192047,298.669962424258,121.348721171675,246.04133250972,833.391062960769,226.579239707682,987.807072934011,932.845050016713,817.415828153088,1217.51356635508,406.875708720906,18.6584880959133,543.044646245778,508.010301913437,447.111727924294,1217.51356635508,63.3957815269662,26.5348983262032,67.8864621460764,84.7398804179685,86.5239703355973,1546818.20269476,304794.695442192,924974.528127469,140986.261975584,176062.717149511,1000605.61069966,405468.433082863,338871.006734498,256266.170882301,241417.896552903,3,6
1528568.26784788,663395.08910803,32076,2286.16058224188,2359.14845284578,822798.731116135,37729.13858863,920.628984853954,1064.98094609145,111.485410228203,127.986504965193,0,0,0,338.703660226314,103.431005164904,363.708065819297,302.185412851136,640.173808639103,113.434212709511,16.1299743562676,115.858456107488,99.1595186789909,278.125562423433,114.633057002661,229.64235885416,787.650682744134,216.626097963057,940.997608088521,874.335866156209,772.033784992887,1145.95203138247,380.088018024828,17.5844681549996,512.981193986954,471.247812293944,418.759128256506,1145.95203138247,63.708945606616,26.592301177355,68.2846142281037,84.9127688674185,86.5679434799953,1543445.57105573,304487.024841025,918016.732926204,142227.865359151,178713.947929345,994260.428714953,396019.260422779,340249.643200258,257991.525091916,244698.117499747,3,6
1513580.97392605,648348.555137275,31288.3375696302,2307.343263734,2382.66918268748,822996.534834748,37545.8715076017,927.156400517908,1072.52179135373,111.900610532015,128.891874420896,0,0,0,316.092354218326,95.7972710488195,337.430919437623,282.966784781354,604.503805807781,106.656416194803,15.317133379383,108.569322003976,93.3360277186645,260.74456752103,107.443651703098,215.543691923673,741.961058167483,205.13855872389,885.483403661874,816.302256183916,733.288103210861,1083.25628725118,355.040121581871,16.5027776836821,479.138710598442,436.611628548538,396.109031131455,1083.25628725118,63.9056940967626,26.3947617200079,68.5782487378483,85.0472683260177,86.6130329134111,1540081.24854729,304142.529704113,911105.562553488,143455.281056926,181377.875232761,987953.744586068,386621.267597348,341640.572264366,259691.904724354,247984.974257107,3,6
1530997.17272172,665337.010933875,32128,2331.70223078724,2407.56608057351,823536.003626109,37384.8898503722,937.500999715793,1084.37595281853,110.799331091588,127.701302488639,0,0,0,296.520491538369,88.7366091371056,314.546466046832,266.381242705304,574.599982413097,100.588800403508,14.4498218879483,101.750892546053,88.0610690982878,246.901750114976,100.728133228421,204.183368965233,700.329770308336,193.340446078725,831.225367191895,764.964507689038,699.980018169932,1028.84053280839,333.414152297053,15.4791280868889,447.516786163822,407.56332959746,377.46438902658,1028.84053280839,63.9972634999993,25.9721718654406,68.7749894507965,85.1481390543103,86.6590977830856,1536698.67269574,303764.116813519,904228.237182152,144666.068718821,184040.24998125,981674.749722953,377266.158429427,343043.827414032,261364.763879494,251259.806159271,3,6
1515942.88587443,650021.843755064,31326.7056113172,2350.41157466436,2429.55053199653,823917.185162467,37223.8948502341,943.609767221235,1091.50410835173,111.260147965124,128.62152615299,0,0,0,278.377285211041,81.9147255555864,293.282050506143,250.914284527479,547.424319868963,94.9152935164736,13.5671070716497,95.3005432206638,83.2438095177655,234.36579348698,94.3875994390475,193.897153194837,656.772022130494,180.531456384325,764.998372713366,721.417684025352,662.751880808558,974.275067514554,310.959822253391,14.3772004279402,408.890780005153,383.928331135065,356.435418556194,974.275067514554,63.9954551381427,25.3600566460925,68.8818241422037,85.2194266184479,86.7050919569607,1533272.17896611,303354.167708919,897371.204953445,145857.130917505,186689.675386244,975406.450427429,367942.420413594,344455.359966591,263008.670047244,254511.560829766,3,6
1533343.89839716,666808.453564314,32178,2372.56670809713,2452.84589024975,824625.838630346,37084.1936041529,953.332050964068,1102.56045117393,110.20138174976,127.474741537201,0,0,0,260.621006474263,75.632911742244,272.857710017206,235.661813948248,518.44044253804,88.7471616248596,12.5832249656219,88.3667870069217,78.0764748144822,220.693066656241,87.5790374755789,182.65828628527,610.966030243881,166.887897253366,701.303851190895,672.543513825604,621.590155144731,913.648367487328,287.578614915966,13.2091549478019,372.755860778051,356.941596341305,333.129596335985,913.648367487328,63.9039127911079,24.5793579076011,68.8975081074628,85.2622947077635,86.7486165964502,1529797.20463,302915.919373964,890542.825222204,147026.888330893,189311.571702942,969155.032044582,358646.105917812,345879.465258267,264629.460868503,257726.253211457,3,6
1518214.78613798,651254.401699846,31364.4105752936,2390.62344128987,2473.90242694045,825155.133184148,36940.725385756,958.623431254402,1108.80051428138,110.715044045854,128.429448467735,0,0,0,243.490010983639,70.0694660848509,253.573749660626,220.831094460144,487.898890623746,82.2300828982059,11.5840808895962,81.3341155733599,72.6873907408745,205.08172459739,80.6674221094905,169.901642306982,561.934960387342,152.96075117377,630.330740740824,624.397210404569,576.410665726287,846.550921590653,262.570184571187,12.0202084440766,332.179942745552,330.651177220005,307.554980667224,846.550921590653,63.7352111397962,23.6783068205719,68.8272542006814,85.2778229294985,86.7860733175671,1526251.03748244,302448.376110851,883748.208949244,148176.051579558,191878.400842785,962925.646177663,349374.992979658,347315.468894146,266235.184303859,260877.015193924,3,6
1535590.52974371,667861.008723981,32226,2412.0438900354,2496.24572213212,826003.288013447,36817.9433941184,967.956150562448,1119.3913493429,109.688781060452,127.316423784503,0,0,0,226.576834695679,64.5488777119106,234.683460202221,206.122821032442,457.079236755545,75.5885883047614,10.5978912686314,74.1877395195049,67.2308783307589,189.122868202591,73.649487734277,156.877534521816,519.085103537537,140.567575455055,568.570274504993,582.080728523723,536.341458481329,787.30002890297,241.64912464795,11.0213692357106,298.355448427695,308.075171083617,285.669214583987,787.30002890297,63.4948953237398,22.6660119674231,68.6686918182805,85.2636022282784,86.8223824564683,1522904.20510062,301955.203166451,876980.960706794,149307.325664141,194660.715563232,956713.291948125,340125.110151204,348762.936121247,267825.245675674,264235.709986043,3,6
1520407.77199069,652087.905074126,31400.4685308847,2429.3190626725,2516.39811185871,826682.224925708,36691.9248163266,972.460113584095,1124.91178856176,110.265886032116,128.290040765794,0,0,0,208.726374120402,58.7403022580303,214.762190394172,190.650668395084,424.894507537504,68.7289690013971,9.61892936432617,67.123725929059,61.5814932632348,171.500144923319,66.6937417884983,142.549460724042,455.038719444637,123.773465747834,482.243634355682,519.456810739876,475.722377122332,689.446548518439,207.994215704847,9.48754766828116,248.50859677693,271.924024293506,250.225994471177,689.446548518439,63.1853582764932,21.5661146456893,68.423945500009,85.219842052033,86.8517733801679,1519524.15359248,301440.759411128,870230.2137387,150421.915603905,197431.26483875,950506.315046616,330883.928429868,350226.576440045,269395.810176703,267577.079134739,3,6
1537777.98158879,668533.312203442,32273,2449.93894246891,2537.82073162877,827670.98042358,36585.9292876663,981.440819842342,1135.06441195949,109.271762116224,127.210832447582,0,0,0,175.815488637673,48.3144233395722,178.253827205255,162.439609930923,367.035495723367,56.8041418156719,8.11963507913508,55.5292121406725,51.9582597486848,139.134808030308,55.2553672116012,116.272157311614,362.006255142402,100.289813376211,364.066994529173,424.890827663445,387.376597719004,543.217772627347,158.411639422137,7.27844417131664,179.301722033187,215.758838468836,197.526494734463,543.217772627347,62.7515258218798,20.2615227675587,68.0400568821303,85.1278232957889,86.864883276677,1516219.88414925,300913.044992476,863546.59656897,151530.325904197,200229.916683607,944364.373851898,321666.513669493,351734.988518372,270962.871664033,270942.465304876,3,6
1522539.92798734,652559.957885204,31435.9428354059,2464.12160445304,2555.91487012542,828480.773672326,36479.1599552312,985.258239738508,1139.91062412478,109.901668527252,128.186195733192,0,0,0,137.067781031283,36.0558356697247,135.648114201218,129.40067221457,298.230134017105,42.3347201604406,6.24579540793271,41.6153306997232,40.0653838256494,100.455975825434,41.5040770901321,84.6876837107301,270.15894480914,74.582308776101,260.315834467237,323.632216341086,296.181887844291,400.781934374499,111.944263513004,4.96325637091563,121.386678659559,157.163596817771,144.673425236401,400.781934374499,62.1565421609659,18.6832966309676,67.4778848836123,84.9737421215265,86.8530880247099,1513075.69051861,300379.889505455,856973.840760598,152641.686619699,203080.273632862,938339.268055545,312470.763527579,353320.418153443,272548.086374523,274356.532957614,3,6
1539901.97592143,668868.886077085,32318,2481.98574419867,2575.23471409723,829584.590660679,36391.2787253732,993.460300090988,1149.07745033577,108.942684286036,127.144278894548,0,0,0,106.715481367611,25.9536740637063,102.414223224407,103.808173386219,244.222567409639,30.3035211288885,4.48379967337306,29.8467390165577,29.1032217957046,70.674832226708,29.834352558764,59.7470720842999,196.249541516841,53.3517598608238,179.421629516629,238.288861725013,220.360383827759,291.344194095831,76.9168572032841,3.2469458830428,78.9465930432274,110.170090982316,102.927276590104,291.344194095831,61.423785334692,16.9003598702187,66.7517470688171,84.7629645066316,86.817938384618,1510050.51754369,299843.820784841,850492.303084814,153753.198963514,205961.194710521,932409.324600772,303271.170775167,354985.070818417,274153.083007188,277797.372158077,3,6
1524607.11019002,652728.628697037,31471.1242228043,2494.84579299133,2591.77783916205,830492.615317011,36299.2425438228,996.201485652261,1152.69440106569,109.615209630411,128.104248797887,0,0,0,86.0433700621455,18.5403407542723,79.8424919299818,86.6462392383845,207.398968774871,21.5398362919309,3.11834624982239,20.9613493468204,19.9852464057337,51.4311668778699,21.0225894649004,42.8488609700298,141.327425825415,36.574005896009,122.587936743682,173.122761153396,162.903715445454,210.917554858638,52.7786497722273,1.9925669687219,51.3716270380928,76.3893510067442,73.0960252733339,210.917554858638,60.5927856582095,15.0163187850454,65.8912880460626,84.5077272892369,86.7638414881744,1507061.86378627,299305.719588123,844055.058826577,154855.610482031,208845.474889542,926518.674715129,294034.241600828,356719.227632761,275765.20548154,281237.46948302,3,6
1541958.41251261,668927.840380649,32362,2511.34075453687,2609.53547188673,831684.333572358,36225.3623331789,1003.80274465585,1161.15283010849,108.682128217836,127.091365394395,0,0,0,72.6724114590115,13.5849251912427,65.2438094604142,75.5804877338724,183.303489663561,15.5312316057987,2.08050162309039,14.8811445897633,13.5225427547384,38.5640911215621,14.9112791873028,31.6537820827597,103.894234447637,24.556606777233,85.67099203019,126.820080679623,118.421807014047,162.362260347274,37.725403708351,1.20577868827555,34.9485125420159,54.1226826715203,50.9527333870666,162.362260347274,59.6974699457047,13.129343437823,64.9194076444112,84.2160456950955,86.6933313948988,1504036.87676132,298763.434334654,837617.820174644,155942.814999719,211712.807252307,920620.753442127,284729.964089104,358508.785875151,277382.003477872,284652.688984543,3,6
1526604.31178124,652642.737749104,31506.0543036163,2522.68205123478,2624.425870184,832668.059903575,36146.4062071376,1005.75176420944,1163.87492211642,109.382577614497,128.022968963425,0,0,0,64.6643869014047,10.2616295438842,56.4044482712754,69.0815746813048,169.050297301998,11.7210900470719,1.36294524260148,10.8865379873386,8.66554390723458,31.5881352439106,10.7557592339804,25.5114101116889,77.8263711248055,15.9326945948377,61.0265133593487,94.3608211650103,87.1459256855998,128.255640032997,27.888629305013,0.693637617125356,24.4318927202795,39.5939222163566,36.4455305685406,128.255640032997,58.7634483832315,11.3091496369602,63.8549942489492,83.8931789567398,86.6091059616352,1500916.95081784,298216.419504816,831141.968234753,157014.127035768,214544.436042506,914677.131103691,275328.054635917,360355.138387801,278993.938079972,288023.400209337,3,6
1543940.8063774,668752.105311175,32404,2537.67944858863,2640.54579295661,833925.591198997,36084.8846256807,1012.77008958631,1171.63719875805,108.47210537526,127.036675485196,0,0,0,59.2657972344941,8.04665884659094,50.2724033675091,64.58406396302,159.240059341485,9.15038361019679,0.874368792322326,8.15760421041089,6.1509675252743,26.3640787712865,7.97078586953174,21.232865780471,61.6912282697191,10.313376744119,45.9827549603676,73.883745754179,64.6346209131214,111.115618742879,22.6060293708131,0.412457245247913,18.5786265325334,31.3774041388,26.5255155426271,111.115618742879,57.8759453759941,9.66632673851067,62.7040447966312,83.5408013983902,86.5116025325111,1495832.17508899,295822.653095889,824610.646772949,158071.295384631,217327.579835521,908670.515792642,275410.727766473,352663.572716225,280596.215309944,291339.00620046,3,6
1528515.92047445,652343.613787592,31539.8522768181,2547.42786056951,2653.75094107964,834954.320598575,36016.8072866339,1013.99996243668,1173.57614700768,109.202546858777,127.959309939502,0,0,0,56.550403426666,6.74694786812471,47.0150246720362,62.2938023081574,154.266735120709,7.72699592721655,0.577630685890203,6.44169240646828,5.56157395495686,23.6058746889286,6.26544340684812,19.3275300456733,51.0971364320723,7.03640279044042,36.0308457317403,60.5684324891968,50.0039402978847,99.0337760444289,19.3963710645193,0.296373740245623,14.9977626562373,26.5166437598067,20.620872311209,99.0337760444289,56.9732312478092,8.15363823282924,61.47757180145,83.1607686916737,86.4024460826464,1490655.29246538,293475.54822467,818013.948116658,159117.699177126,220048.096946928,902593.966134759,275427.492900378,344984.146289413,282182.326944968,294585.778105953,3,6
1545825.3802114,668383.211612112,32445,2560.87160687016,2668.20548299945,836247.626485585,35965.4650238354,1020.42796105473,1180.63616405111,108.30959553935,126.994693849111,0,0,0,54.4207260114753,5.74858560710341,44.3579772858422,60.4632007624159,150.370491464365,6.69212119641453,0.403957406970221,5.19503253290837,5.22042349291053,21.4257943675516,5.10158074606986,17.629682938905,43.3663922556902,4.91451242324221,29.1182623189261,50.5538610464885,39.9781142934153,89.2315960829659,16.9919021671538,0.22559941696527,12.5474164155021,22.8271251998664,16.7454613476408,89.2315960829659,56.0601365132651,6.7819477196288,60.1805964793407,82.7541839404911,86.2808984042174,1485378.88705561,291175.229593268,811345.05366916,160150.640301382,222707.963491797,896442.136935443,275378.214904982,337309.882584298,283754.039446164,297761.520526896,3,6
1530358.47611628,651871.368209947,31573.5136023731,2569.36373804683,2679.94664845251,837329.389228645,35908.4082911892,1020.99480840299,1181.89450022315,109.071665645002,127.925990833574,0,0,0,52.8371310334953,4.98638607403086,42.2691897635384,59.0637404538792,147.483870624818,5.96729961197639,0.296438125459168,4.22292162590926,5.42043531570957,19.8599167312736,4.31076732399219,16.3144743908482,38.2471530490352,3.83545204885378,24.4262934339237,44.2457224825638,33.4136454029891,81.949349483372,15.5120746535878,0.207367290531548,10.9655909456119,20.8178321823824,14.4711352355683,81.949349483372,55.1392237655277,5.55451134379239,58.8166864594909,82.321563306581,86.1468257244052,1479998.92386879,288920.770211362,804603.001995082,161168.521814688,225306.629847662,890213.673428278,275266.012853688,329630.564452585,285317.096122005,300864.480229155,3,6
1547666.89069174,667857.699138969,32484,2581.55174544755,2692.95677083845,838667.260487667,35867.4225488204,1026.91775546989,1188.35124770827,108.196916193098,126.983026897742,0,0,0,51.7848591342238,4.45626200850868,40.7370879166785,58.0631717031711,145.554837167194,5.51349064473609,0.246058569903441,3.66149651089547,5.32422828605009,18.7610192101138,3.81418415399335,15.4255798411767,34.871453641669,3.20381191740582,21.2621960334841,36.7986620552198,32.0036293592887,77.7331207829588,14.6047075506142,0.195498942871069,9.94607357066974,17.4767092951835,15.1036401214873,77.7331207829588,54.2132808034782,4.47939498630276,57.3881202118567,81.8651260753726,85.9987642693263,1474511.9785617,286711.808382409,797786.103336442,162166.126165739,227847.940677114,883902.894635345,275092.845011137,321939.95160129,286870.098022918,303897.27554395,3,6
1532155.66308846,651259.600849295,31605.916418537,2586.92802606058,2702.3942405348,839784.033954324,35822.7060182498,1026.95864118243,1189.12612305916,108.998964536114,127.946204651366,0,0,0,50.932308242212,4.03217465226981,39.3762753494121,57.1598117623915,143.825572763222,5.1881888073481,0.210710364497229,3.2581538018161,5.18756050573259,17.9298918654062,3.4265821998708,14.8159246992892,32.2802168678344,2.75548164511535,19.0725822930141,30.6270689192653,31.1631648174953,74.0872588979191,13.8372315240167,0.180290384567228,9.23973456097263,14.6871844994905,15.6036629701985,74.0872588979191,53.3341968889262,3.57634341935883,55.8969625760055,81.3847937159903,85.8358996956745,1467911.78961756,283281.518052566,790965.758429059,163183.409759983,230481.103375951,877599.364087252,274878.988352161,314255.300354991,288465.075380099,307030.907477741,3,6
1549460.47472047,667214.817104828,32522,2596.30067888138,2713.08479439963,841143.267468126,35793.0046742315,1032.03277822828,1194.53815559048,108.144323920977,127.02593544673,0,0,0,50.1602623761876,3.69696850082124,38.0767324729386,56.2707166719457,142.295696224294,4.93585653766153,0.184258692181535,2.98053464781274,5.14349435637038,17.07260198785,3.16756969568213,14.1914188913048,30.5928940016625,2.41258899564984,17.4783638363413,23.96504182433,33.5717650165297,71.4026416242309,13.3986540058545,0.165457739799444,8.69757172207926,11.3205482670607,17.8371140144469,71.4026416242309,52.4518062340791,2.82275510551204,54.3439436902554,80.8795743059927,85.6574348107651,1461303.3733326,279908.411925355,784098.794767756,164195.40833219,233100.758307298,871244.004894607,274620.722467908,306558.212768439,290065.069658261,310150.956512637,3,6
1533902.53902583,650559.271469574,31639.0398451382,2600.33631682382,2720.93832772463,842265.690678395,35756.3022333095,1031.24557502117,1194.50899364102,108.998339522833,128.051044755639,0,0,0,49.5517302771149,3.45443009391959,36.9497915736259,55.4951289698962,141.050109205672,4.765875256824,0.162896772767055,2.78912075355209,5.18753116438416,16.3919788370929,3.00804819533702,13.6845150501383,29.202366618891,2.14574774703062,16.2713368695374,19.7747151388676,34.9290577867848,68.084647087037,12.9903686482124,0.151753061804052,8.27441103483708,9.36429669855134,19.095469702337,68.084647087037,51.5657427387194,2.21857263472852,52.7316279282743,80.3476091999187,85.4640741191019,1454595.03957738,276588.974488436,777160.282607018,165192.11423977,235653.668242153,864806.569058752,274320.723711512,298833.735094169,291652.110253071,313199.496030189,3,6
